code,name,date,close,score,ret_3m,ret_3m_6m,ret_6m_9m,ret_9m_12m,price_12m,rs_rating
031310,아이즈비전,2025-12-03,1525.0,-0.03633821259446354,-0.06211562115621156,-0.06872852233676977,-0.051086956521739134,0.06235565819861432,1732.0,21
018620,우진비앤지,2025-12-03,867.0,-0.03525696001941815,-0.09119496855345911,0.007391763463569166,0.05339265850945495,-0.054679284963196635,951.0,21
099390,브레인즈컴퍼니,2025-12-03,5040.0,-0.03490426252788839,-0.12041884816753927,0.005263157894736842,0.053604436229205174,0.0074487895716946,5370.0,21
328380,솔트웨어,2025-12-03,862.0,-0.034884784526771906,-0.15407262021589793,-0.09823008849557523,0.19576719576719576,0.03618421052631579,912.0,21
038460,바이오스마트,2025-12-03,2795.0,-0.03597728275254811,-0.05733558178752108,-0.12536873156342182,0.11147540983606558,-0.05132192846034215,3215.0,21
032680,소프트센,2025-12-03,281.0,-0.03658513229781071,-0.10223642172523961,-0.13055555555555556,0.09422492401215805,0.05787781350482315,311.0,21
134790,시디즈,2025-12-03,22500.0,-0.03341729524372532,-0.1461100569259962,-0.08347826086956522,0.1663286004056795,0.042283298097251586,23650.0,21
060480,국일신동,2025-12-03,1591.0,-0.03587818465597569,-0.06850117096018736,0.022142429682824656,-0.051645856980703744,-0.01288515406162465,1785.0,21
011420,갤럭시아에스엠,2025-12-03,1952.0,-0.034162960656563476,-0.1381898454746137,-0.02159827213822894,0.13202933985330073,-0.004866180048661801,2055.0,21
228340,동양파일,2025-12-03,1668.0,-0.03642877594405513,-0.12071692145492884,0.037178786221979225,0.03216704288939052,-0.01005586592178771,1790.0,21
043650,국순당,2025-12-03,4185.0,-0.03395111780105724,-0.08021978021978023,-0.008714596949891068,-0.022364217252396165,0.02176278563656148,4595.0,21
217950,파마리서치바이오,2025-12-03,27550.0,-0.036842772059467524,-0.19444444444444445,-0.18474374255065554,0.5171790235081374,-0.1277602523659306,31700.0,20
002140,고려산업,2025-12-03,2475.0,-0.0369499371219193,-0.08333333333333333,-0.02527075812274368,-0.056218057921635436,0.06340579710144928,2760.0,20
039560,다산네트웍스,2025-12-03,3155.0,-0.039766918172218474,-0.052552552552552555,0.21755027422303475,-0.27163781624500666,-0.03964194373401535,3910.0,20
041190,우리기술투자,2025-12-03,8370.0,-0.03891807113056654,-0.21994408201304752,0.5112676056338028,0.09399075500770417,-0.3599605522682446,10140.0,20
046890,서울반도체,2025-12-03,6540.0,-0.03786906815884774,-0.02242152466367713,0.010574018126888218,-0.07152875175315568,-0.08354755784061697,7780.0,20
145720,덴티움,2025-12-03,51800.0,-0.03839485475582746,-0.09913043478260869,-0.07258064516129033,-0.12181303116147309,0.20068027210884354,58800.0,20
476080,M83,2025-12-03,10190.0,-0.0375083674565137,-0.19510268562401265,-0.045968349660889224,-0.14165588615782665,0.3902877697841727,11120.0,20
089850,유비벨록스,2025-12-03,5650.0,-0.03794566345564836,-0.03418803418803419,-0.04723127035830619,-0.07110438729198185,-0.0030165912518853697,6630.0,20
071850,캐스텍코리아,2025-12-03,1566.0,-0.03959462513704129,-0.036307692307692305,0.0006157635467980296,-0.01276595744680851,-0.11320754716981132,1855.0,20
171120,라이온켐텍,2025-12-03,2165.0,-0.03726088529407762,-0.03131991051454139,-0.011061946902654867,-0.02795698924731183,-0.08464566929133858,2540.0,20
149980,하이로닉,2025-12-03,5090.0,-0.03769358393383355,0.0,0.0,-0.2059282371294852,0.01746031746031746,6300.0,20
256630,포인트엔지니어링,2025-12-03,1059.0,-0.037851830730260286,-0.07993049522154648,-0.011168384879725086,-0.029190992493744787,0.010961214165261383,1186.0,20
219750,한국비티비,2025-12-03,900.0,-0.03780870695505248,-0.1935483870967742,-0.13286713286713286,0.3309203722854188,0.0,967.0,20
250000,보라티알,2025-12-03,8390.0,-0.03874019482149803,-0.10649627263045794,-0.09884836852207293,-0.0009587727708533077,0.11909871244635194,9320.0,20
187220,디티앤씨,2025-12-03,2625.0,-0.038657996319549075,-0.0773286467486819,0.008865248226950355,-0.15695067264573992,0.10945273631840796,3015.0,20
136540,윈스테크넷,2025-12-03,12050.0,-0.03720923162644227,-0.02665589660743134,0.02823920265780731,0.14015151515151514,-0.3011250827266711,15110.0,20
032580,피델릭스,2025-12-03,1123.0,-0.03797594860555721,-0.08847402597402597,0.014827018121911038,-0.09538002980625931,0.06762132060461416,1257.0,20
066360,체리부로,2025-12-03,732.0,-0.03797056650961496,-0.09405940594059406,-0.014634146341463415,-0.017964071856287425,0.030864197530864196,810.0,20
060310,3S,2025-12-03,1694.0,-0.036853710032071274,-0.029226361031518624,-0.19212962962962962,0.11053984575835475,-0.044226044226044224,2035.0,20
004560,현대비앤지스틸,2025-12-03,10730.0,-0.03741703558238117,-0.07260155574762317,-0.04537953795379538,-0.07551487414187644,0.07901234567901234,12150.0,20
024060,흥구석유,2025-12-03,12370.0,-0.038941842935867055,0.01810699588477366,0.09855334538878843,-0.051457975986277875,-0.27801857585139317,16150.0,20
290690,소룩스,2025-12-03,4450.0,-0.038339714141301634,-0.09368635437881874,0.290407358738502,0.368705035971223,-0.6634382566585957,8260.0,20
352700,씨앤투스,2025-12-03,2510.0,-0.039165198587658004,-0.052830188679245285,0.01727447216890595,-0.011385199240986717,-0.09605488850771869,2915.0,20
049070,인탑스,2025-12-03,15260.0,-0.03934452280268601,-0.014848289218850872,0.0019404915912031048,-0.20677270395074396,0.03780617678381257,18780.0,20
199820,제일일렉트릭,2025-12-03,9510.0,-0.036866673966509986,-0.03451776649746193,0.060279870828848225,-0.14613970588235295,-0.029438001784121322,11210.0,20
